"IsContainsPrice","HtmlElement"
"0","<span class=""_3Pe3NSU2xI"">Сначала отрицательные</span>"
"0","<div class=""_3cnOneZghv"">Показать отзывы с оценками</div>"
"0","<span class=""_3Pe3NSU2xI"">С любыми оценками</span>"
"0","<span class=""_2w0qPDYwej"">Сбросить настройки</span>"
"0","<span class=""_2w0qPDYwej"">Применить</span>"
"0","<span class=""_128RDniUsM"">92<!-- -->%</span>"
"0","<div class=""_3Ew2d48e13 _2SXScBjB5F"" style=""transform:translateX(-11.178659999999995%)""></div>"
"0","<div class=""_3YQNt16Tfd"">Звук</div>"
"0","<div class=""_3Ew2d48e13 _2SXScBjB5F"" style=""transform:translateX(-3.6975860000000083%)""></div>"
"0","<div class=""_3YQNt16Tfd"">Дизайн</div>"
"0","<div class=""_3Ew2d48e13 _2SXScBjB5F"" style=""transform:translateX(-7.414111999999995%)""></div>"
"0","<div class=""_3YQNt16Tfd"">Простота подключения</div>"
"0","<div class=""_3Ew2d48e13 _2SXScBjB5F"" style=""transform:translateX(-14.833640000000003%)""></div>"
"0","<div class=""_3YQNt16Tfd"">Количество функций</div>"
"0","<div class=""_3Ew2d48e13 _2SXScBjB5F"" style=""transform:translateX(-12.551070000000008%)""></div>"
"0","<div class=""_3YQNt16Tfd"">Распознавание речи</div>"
"0","<div class=""_1f53H9iGMq _1s00-3EuYB RK7patKAkH"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Товар в подборках</div>"
"0","<div class=""_3vHNBbWfR5"" data-tid=""69fb3556""></div>"
"0","<meta itemprop=""name"" content=""Умная колонка Яндекс.Станция Мини, черный"">"
"0","<meta itemprop=""category"" content=""Умные колонки"">"
"0","<meta itemprop=""brand"" content=""Яндекс"">"
"0","<meta itemprop=""url"" content=""https://pokupki.market.yandex.ru/product/umnaia-kolonka-yandex-stantsiia-mini-chernyi/100783340857"">"
"0","<meta itemprop=""availability"" content=""InStock"">"
"1","<meta itemprop=""price"" content=""4490"">"
"0","<meta itemprop=""priceCurrency"" content=""RUR"">"
"0","<meta itemprop=""bestRating"" content=""5"">"
"0","<meta itemprop=""worstRating"" content=""1"">"
"0","<meta itemprop=""ratingValue"" content=""4.5"">"
"0","<meta itemprop=""ratingCount"" content=""7503"">"
"0","<meta itemprop=""reviewCount"" content=""1998"">"
"0","<div class="""" data-zone-data=""{&quot;upsalePromos&quot;:[&quot;SINGLE&quot;]}"" data-zone-name=""popupUpsale"" data-reactroot=""""></div>"
"0","<div class=""rPzd7GVCYx _1s00-3EuYB _2Zb-nH6TIT"" data-tid=""4b145b4d 24be4e17"" data-tid-prop=""4b145b4d 24be4e17"">Яндекс.Маркет — товары для жизни</div>"
"0","<div class=""_-2kE8N9_Gy _1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Простота шопинга</div>"
"0","<span class=""_3l-uEDOaBN _20Jv_9PW6N _3HJsMt3YC_ _1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Мы&nbsp;делаем всё, чтобы ваши покупки были удобными и&nbsp;быстрыми. Такими, какими они и&nbsp;должны быть.</span>"
"0","<div class=""_-2kE8N9_Gy _1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Широкий ассортимент</div>"
"0","<span class=""_3l-uEDOaBN _20Jv_9PW6N _3HJsMt3YC_ _1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Десятки категорий с&nbsp;тысячами товаров&nbsp;— то&nbsp;что нужно, чтобы найти нужное вам.</span>"
"0","<div class=""_-2kE8N9_Gy _1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Постоянная выгода</div>"
"0","<span class=""_3l-uEDOaBN _20Jv_9PW6N _3HJsMt3YC_ _1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">С&nbsp;Маркет Бонусами, промокодами и&nbsp;скидками от&nbsp;неё просто некуда деться.</span>"
"0","<div style=""margin-top:42px""></div>"
"0","<span class=""_3l-uEDOaBN _1Tnhumq5cc _3HJsMt3YC_"" data-tid=""52906e8d"" data-tid-prop=""52906e8d""> © 2020 ООО «Яндекс.Маркет»</span>"
"0","<span class=""_3l-uEDOaBN _1Tnhumq5cc _21WTjPC0B3"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Как купить</span>"
"0","<span class=""_3l-uEDOaBN _1Tnhumq5cc _21WTjPC0B3"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Партнёрам</span>"
"0","<div data-apiary-widget-name=""@marketplace/AddSearchTextToUrl"" data-apiary-widget-id=""/content/addSearchTextToUrl""></div>"
"0","<div data-apiary-widget-name=""@marketplace/ProfileLogger"" data-apiary-widget-id=""/profileLogger""></div>"
"0","<div data-apiary-widget-name=""@yandex-market/mandrel/DevTools/Init"" data-apiary-widget-id=""/devToolsInit""></div>"
"0","<div data-apiary-widget-name=""@marketplace/CartService"" data-apiary-widget-id=""/cartService""></div>"
"0","<div data-apiary-widget-name=""@marketplace/FontLoader"" data-apiary-widget-id=""/fontLoader""></div>"
"0","<div data-apiary-widget-name=""@marketplace/PopupManager"" data-apiary-widget-id=""/popupManager""></div>"
"0","<div class="""" data-zone-data=""{&quot;isLoggedIn&quot;:false,&quot;accountType&quot;:&quot;YANDEX&quot;}"" data-zone-name=""AuthFink""></div>"
"0","<div data-apiary-widget-name=""@marketplace/AuthService"" data-apiary-widget-id=""/authService""></div>"
"0","<div class="""" data-zone-name=""AuthProxyPopup"" data-reactroot=""""></div>"
"0","<div><!--BEGIN [@yandex-market/mandrel/DevTools/Root] /devToolsRoot--><!--END [@yandex-market/mandrel/DevTools/Root] /devToolsRoot--></div>"
"0","<div class=""_1BxRkuzMPu""></div>"
"0","<div class=""_-2kE8N9_Gy _1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Товары со склада Яндекс.Маркета</div>"
"0","<li>Приезжают быстрее</li>"
"0","<meta name=""viewport"" content=""width=device-width"" data-tid=""4e50a5e8 4ef5af65"">"
"0","<meta name=""referrer"" content=""always"" data-tid=""4e50a5e8 4ef5af65"">"
"0","<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" data-tid=""4e50a5e8 4ef5af65"">"
"0","<meta name=""SKYPE_TOOLBAR"" content=""SKYPE_TOOLBAR_PARSER_COMPATIBLE"" data-tid=""4e50a5e8 4ef5af65"">"
"0","<meta name=""MSSmartTagsPreventParsing"" content=""true"" data-tid=""4e50a5e8 4ef5af65"">"
"0","<meta property=""og:site_name"" content=""Яндекс.Маркет"" data-tid=""4ef5af65"">"
"0","<meta name=""application-name"" content=""Яндекс.Маркет"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta name=""msapplication-TileColor"" content=""#FFFFFF"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta name=""msapplication-square70x70logo"" content=""//yastatic.net/market-export/_/i/tiles/market-logo-128x128.png"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta name=""msapplication-square150x150logo"" content=""//yastatic.net/market-export/_/i/tiles/market-logo-270x270.png"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta name=""msapplication-wide310x150logo"" content=""//yastatic.net/market-export/_/i/tiles/market-logo-558x270.png"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta name=""msapplication-square310x310logo"" content=""//yastatic.net/market-export/_/i/tiles/market-logo-558x558.png"" data-tid=""9313c0e1 4ef5af65"">"
"0","<meta property=""og:type"" content=""website"">"
"0","<meta property=""og:title"" content=""Купить Монитор Xiaomi Mi Surface Display 34&quot; black по низкой цене с доставкой из Яндекс.Маркета (бывший Беру)"">"
"0","<meta property=""twitter:title"" content=""Купить Монитор Xiaomi Mi Surface Display 34&quot; black по низкой цене с доставкой из Яндекс.Маркета (бывший Беру)"">"
"0","<meta name=""description"" content=""Выберите Монитор Xiaomi Mi Surface Display 34&quot; black в интернет-магазине по отзывам, характеристикам, ценам и стоимости доставки по России. Купите Монитор Xiaomi Mi Surface Display 34&quot; black на Яндекс.Маркете выгодно!"">"
"0","<meta property=""og:description"" content=""Выберите Монитор Xiaomi Mi Surface Display 34&quot; black в интернет-магазине по отзывам, характеристикам, ценам и стоимости доставки по России. Купите Монитор Xiaomi Mi Surface Display 34&quot; black на Яндекс.Маркете выгодно!"">"
"0","<meta name=""twitter:description"" content=""Выберите Монитор Xiaomi Mi Surface Display 34&quot; black в интернет-магазине по отзывам, характеристикам, ценам и стоимости доставки по России. Купите Монитор Xiaomi Mi Surface Display 34&quot; black на Яндекс.Маркете выгодно!"">"
"0","<meta property=""og:url"" content=""https://pokupki.market.yandex.ru/product/monitor-xiaomi-mi-surface-display-34-black/100869267753"">"
"0","<meta property=""og:image"" content=""//avatars.mds.yandex.net/get-mpic/1924204/img_id123451859199598186.jpeg/orig"">"
"0","<meta property=""og:image"" content=""//avatars.mds.yandex.net/get-mpic/1567763/img_id4338033274895010107.jpeg/orig"">"
"0","<meta property=""og:image"" content=""//avatars.mds.yandex.net/get-mpic/1539743/img_id2820959572018849314.jpeg/orig"">"
"0","<meta property=""og:image"" content=""//avatars.mds.yandex.net/get-mpic/1568604/img_id1036725970235023242.jpeg/orig"">"
"0","<meta property=""twitter:image"" content=""//avatars.mds.yandex.net/get-mpic/1924204/img_id123451859199598186.jpeg/orig"">"
"0","<meta property=""twitter:image"" content=""//avatars.mds.yandex.net/get-mpic/1567763/img_id4338033274895010107.jpeg/orig"">"
"0","<meta property=""twitter:image"" content=""//avatars.mds.yandex.net/get-mpic/1539743/img_id2820959572018849314.jpeg/orig"">"
"0","<meta property=""twitter:image"" content=""//avatars.mds.yandex.net/get-mpic/1568604/img_id1036725970235023242.jpeg/orig"">"
"0","<meta property=""vk:image"" content=""//avatars.mds.yandex.net/get-mpic/1924204/img_id123451859199598186.jpeg/orig"">"
"0","<meta property=""vk:image"" content=""//avatars.mds.yandex.net/get-mpic/1567763/img_id4338033274895010107.jpeg/orig"">"
"0","<meta property=""vk:image"" content=""//avatars.mds.yandex.net/get-mpic/1539743/img_id2820959572018849314.jpeg/orig"">"
"0","<meta property=""vk:image"" content=""//avatars.mds.yandex.net/get-mpic/1568604/img_id1036725970235023242.jpeg/orig"">"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_2PRCigFlCd b_3cj9abVI0B"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Город получения</span>"
"0","<div class=""b_1wVbAVjrUj"" data-tid=""37e0ab2d""></div>"
"0","<div id=""react-autowhatever-region"" role=""listbox"" class=""b_O7m9VGEVfH""></div>"
"0","<span class=""b_1G9kMUZOVq""></span>"
"0","<div class=""b_3BxUkqzKLJ""></div>"
"0","<span class=""b_3RM4_n5whA"">Покупки</span>"
"0","<meta itemprop=""query-input"" content=""required"" name=""text"" type=""text"">"
"0","<meta itemprop=""url"" content=""https://pokupki.market.yandex.ru"">"
"0","<meta itemprop=""target"" content=""https://pokupki.market.yandex.ru/search?text={text}&amp;from=reach-search-snippet"">"
"0","<span class=""b_2w0qPDYwej"">Найти</span>"
"0","<div class="""" data-zone-data=""{&quot;bonuses&quot;:0}"" data-zone-name=""counterBonuses""></div>"
"0","<span data-auto=""bonus-title"" class=""b_XegiP-HXYB"">Бонусы</span>"
"0","<div data-apiary-widget-name=""@marketplace/BonusNotification"" data-apiary-widget-id=""/content/header/bonusNotification""></div>"
"0","<div class=""b_1LEwf9X1Gy"">Заказы</div>"
"0","<div class=""b_1LEwf9X1Gy"">Избранное</div>"
"0","<span class=""b_12n3uzP6sY"" data-tid=""639f81dc"">2</span>"
"0","<div class=""b_1LEwf9X1Gy"">Корзина</div>"
"0","<div class="""" data-zone-name=""OrdersWidget"" data-reactroot=""""></div>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_21WTjPC0B3 b_1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Александр Пушкин</span>"
"0","<span class=""b_3l-uEDOaBN b_nszYLU8P2_ b_3HJsMt3YC_"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">dub.123456@yandex.ru</span>"
"0","<div class="""" data-zone-data=""{&quot;plusBalance&quot;:null,&quot;hasYaPlus&quot;:false,&quot;isCashbackShow&quot;:false}"" data-zone-name=""UserPlusMenu"" data-reactroot=""""></div>"
"0","<div class="""" data-zone-data=""{}"" data-zone-name=""UserSberPrime"" data-reactroot=""""></div>"
"0","<div class=""b_1gUZjlbUBR"" data-tid=""c6ad8ef8"">Мои публикации</div>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_21WTjPC0B3 b_1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Александр Пугач</span>"
"0","<span class=""b_3l-uEDOaBN b_nszYLU8P2_ b_3HJsMt3YC_"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">fotone97@yandex.ru</span>"
"0","<div class=""b_3_ZYLa0-ea""></div>"
"0","<span class=""b_GPoB3pB1W-"">Добавить пользователя</span>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_21WTjPC0B3 b_1MLtFZArtE"" data-tid=""52906e8d"" data-tid-prop=""52906e8d""></span>"
"0","<span class=""b_3l-uEDOaBN b_nszYLU8P2_ b_3HJsMt3YC_"" data-tid=""52906e8d"" data-tid-prop=""52906e8d""></span>"
"0","<div data-apiary-widget-name=""@marketplace/BeruPlusSubscribedTooltip"" data-apiary-widget-id=""/content/header/userBadge/component/beruPlusSubscribedTooltip""></div>"
"0","<div class="""" data-zone-name=""AccountsBindingResultPopup"" data-reactroot=""""></div>"
"0","<div class=""b_2pl1kR2JD3""></div>"
"0","<span class=""b_3PaKLyf5hk"">Москва</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Скидки</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Электроника</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Бытовая техника</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Компьютерная техника</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Детские товары</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Строительство и ремонт</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Товары для дома</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Мебель</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Авто</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Красота</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Здоровье</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Гигиена</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Продукты</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Зоотовары</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Спорт и активный отдых</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Хобби и развлечения</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Книги</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Дача, сад и огород</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Одежда, обувь и аксессуары</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Сумки и чемоданы</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Ювелирные изделия</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Товары для взрослых</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Оборудование</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Для школы и офиса</span>"
"0","<span class=""b_3l-uEDOaBN b_1Tnhumq5cc b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Цифровые продукты и подарочные сертификаты</span>"
"0","<div class="""" data-zone-data=""{&quot;skuId&quot;:&quot;100869267753&quot;,&quot;offerId&quot;:&quot;pz8ji8zFfvE3vNdkuzZdXQ&quot;,&quot;marketSkuCreator&quot;:&quot;market&quot;,&quot;price&quot;:33000,&quot;priceDrop&quot;:false,&quot;vendorId&quot;:7701962,&quot;hid&quot;:91052,&quot;nid&quot;:54539,&quot;countOffers&quot;:1,&quot;offerIds&quot;:[&quot;dSyDTPWyaq8XYDktsRXs1Q&quot;],&quot;reasons&quot;:[&quot;faster&quot;]}"" data-zone-name=""""></div>"
"0","<div data-apiary-widget-name=""@marketplace/AdultWarningSku"" data-apiary-widget-id=""/content/SkuContent/adultWarning""></div>"
"0","<div data-apiary-widget-name=""@marketplace/BackNavigation"" data-apiary-widget-id=""/content/SkuContent/cms/1/72572815-SkuBreadcrumbs/breadcrumbsBackNavigation""></div>"
"0","<meta itemprop=""name"" content=""Покупки"">"
"0","<meta itemprop=""url"" content=""https://pokupki.market.yandex.ru/"">"
"0","<meta itemprop=""item"" id=""Покупки"" content=""https://pokupki.market.yandex.ru/"">"
"0","<meta itemprop=""position"" content=""1"">"
"0","<span class=""b_2_ymxwgqvC"">Покупки</span>"
"0","<meta itemprop=""name"" content=""Мониторы"">"
"0","<meta itemprop=""url"" content=""https://pokupki.market.yandex.ru/catalog/monitory/54539/list?hid=91052"">"
"0","<meta itemprop=""item"" id=""Мониторы"" content=""https://pokupki.market.yandex.ru/catalog/monitory/54539/list?hid=91052"">"
"0","<meta itemprop=""position"" content=""2"">"
"0","<span class=""b_2_ymxwgqvC"">Мониторы</span>"
"0","<meta itemprop=""name"" content=""Xiaomi"">"
"0","<meta itemprop=""url"" content=""https://pokupki.market.yandex.ru/catalog/monitory/54539/list?hid=91052&amp;glfilter=7893318%3A7701962"">"
"0","<meta itemprop=""item"" id=""Xiaomi"" content=""https://pokupki.market.yandex.ru/catalog/monitory/54539/list?hid=91052&amp;glfilter=7893318%3A7701962"">"
"0","<meta itemprop=""position"" content=""3"">"
"0","<span class=""b_2_ymxwgqvC"">Xiaomi</span>"
"0","<div class="""" data-zone-name=""discountBadge""></div>"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1924204/img_id123451859199598186.jpeg/orig"">"
"0","<meta itemprop=""width"" content=""620"">"
"0","<meta itemprop=""height"" content=""413"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1924204/img_id123451859199598186.jpeg/1hq"">"
"0","<meta itemprop=""width"" content=""50"">"
"0","<meta itemprop=""height"" content=""50"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1567763/img_id4338033274895010107.jpeg/orig"">"
"0","<meta itemprop=""width"" content=""559"">"
"0","<meta itemprop=""height"" content=""620"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1567763/img_id4338033274895010107.jpeg/1hq"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1539743/img_id2820959572018849314.jpeg/orig"">"
"0","<meta itemprop=""width"" content=""701"">"
"0","<meta itemprop=""height"" content=""461"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1539743/img_id2820959572018849314.jpeg/1hq"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1568604/img_id1036725970235023242.jpeg/orig"">"
"0","<meta itemprop=""height"" content=""365"">"
"0","<meta itemprop=""url"" content=""https://avatars.mds.yandex.net/get-mpic/1568604/img_id1036725970235023242.jpeg/1hq"">"
"0","<span class=""b_enLa3-Hznj"">Смотреть</span>"
"0","<div class=""""></div>"
"0","<span class=""b_33QASTBu1b"" data-tid=""b310024d""></span>"
"0","<span data-tid=""829cc048"">173&nbsp;отзыва</span>"
"0","<span class=""b_3kwq7P1Wot"">В избранное</span>"
"0","<div class="""" data-zone-data=""{&quot;skuId&quot;:&quot;100869267753&quot;,&quot;hid&quot;:91052}"" data-zone-name=""filters""></div>"
"1","<span data-tid=""c3eaad93"">33 000</span>"
"1","<span data-auto=""currency"" class=""b_3nXvrJWiZ0"" data-tid=""c3eaad93"">₽</span>"
"0","<div class=""b_3LCZqKxahq"">Закрытая распродажа</div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuCashbackInfo"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572855-SkuCart/cashbackInfo""></div>"
"0","<div data-tid=""e6c6dc38""></div>"
"0","<div class="""" data-zone-data=""{&quot;isSoldOutHidden&quot;:true}"" data-zone-name=""skuAvailability""></div>"
"0","<div class="""" data-zone-name=""skuYandexUslugi"" data-reactroot=""""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuMultiOfferInformer"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572855-SkuCart/alternativeOfferHasGiftInformer""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuMultiOfferInformer"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572855-SkuCart/alternativeOfferCheaperInformer""></div>"
"0","<span class=""b_2w0qPDYwej"">Добавить в корзину</span>"
"0","<div data-apiary-widget-name=""@yandex-market/mandrel/DevTools/DebugInfoFrame"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572855-SkuCart/debugInfo""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuBonus"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572855-SkuCart/bonus""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuCheapestAsGift"" data-apiary-widget-id=""/content/SkuContent/cms/2/78401178-SkuCheapestAsGift""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuSet"" data-apiary-widget-id=""/content/SkuContent/cms/2/81640209-SkuSet""></div>"
"0","<div class=""b_2ysVpsRbWH""></div>"
"0","<span class=""b_3l-uEDOaBN b_QnVgQESP8r b_3HJsMt3YC_"" data-auto=""region"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Москва</span>"
"0","<div class=""b_3pHvOOqktC"" data-auto=""title"">Доставка</div>"
"0","<span data-auto=""delivery-dates"">в среду, 28 октября</span>"
"0","<span class=""b_3l-uEDOaBN b_1keKGH6ida b_3HJsMt3YC_"" data-tid=""52906e8d a9e66028"" data-tid-prop=""52906e8d a9e66028"">бесплатно</span>"
"0","<div class=""b_3pHvOOqktC"" data-auto=""title"">Самовывоз</div>"
"0","<span data-auto=""delivery-dates"">в четверг, 29 октября</span>"
"0","<div class=""b_18TEjuVFpI""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuMultiOfferInformer"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572867-SkuOrderInfo/alternativeOfferDeliveryTypeInformer""></div>"
"0","<div data-apiary-widget-name=""@marketplace/SkuMultiOfferInformer"" data-apiary-widget-id=""/content/SkuContent/cms/2/72572867-SkuOrderInfo/alternativeOfferFasterDeliveryInformer""></div>"
"0","<div class=""b_3pHvOOqktC"" data-auto=""title"">Продавец товара</div>"
"0","<div class="""" data-zone-data=""{&quot;shopId&quot;:633133,&quot;sellerName&quot;:&quot;CARCAM&quot;}"" data-zone-name=""skuSupplierOperationalRating""></div>"
"0","<div class=""b_3pHvOOqktC"" data-auto=""title"">Хранение</div>"
"0","<div class=""b_24Vvu2fyCB"" data-auto=""info"">На складе продавца</div>"
"0","<div class=""b_3pHvOOqktC"" data-auto=""title"">Производитель</div>"
"0","<div class=""b_1MQ9ikhj2s b_1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Этот товар от других продавцов</div>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_21WTjPC0B3"" data-auto=""reason-title"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Доставка быстрее</span>"
"1","<span data-tid=""c3eaad93"">33 990</span>"
"0","<span class=""b_3ioN70chUh b_3Uc73lzxcf"" data-auto=""suggestion-list-link"" data-tid=""f54fb4c8"">Все предложения</span>"
"0","<div class=""b_1MQ9ikhj2s b_1s00-3EuYB"" data-tid=""4b145b4d"" data-tid-prop=""4b145b4d"">Этот товар любят!</div>"
"0","<span class=""b_eVmvhGd91Z b_2uHxB_68Bj""></span>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">93% рекомендуют</span>"
"0","<div class=""b_1EjGChKsvl"">покупатели хвалят его в своих отзывах</div>"
"0","<span class=""b_eVmvhGd91Z b_20_ool8j4C""></span>"
"0","<span class=""b_3l-uEDOaBN b_20Jv_9PW6N b_3HJsMt3YC_ b_QDV8hKAp1G"" data-tid=""52906e8d"" data-tid-prop=""52906e8d"">Нравится внешний вид, качество сборки, подставка</span>"
"0","<div class=""b_1EjGChKsvl"">эти характеристики получили отличные оценки</div>"
"0","<span class=""b_eVmvhGd91Z b_2z45ypFj8v""></span>"
